N,P,K,temperature,humidity,ph,rainfall,label,crop_category,soil_type_1,soil_type_2
78.9357681216612,48.0217906814344,43.5544433976653,21.5337365476001,77.1790295141125,7.36842852254953,545.173198084868,wheat,cereals,loamy soil,clay loam
80.1692837166477,48.5138732820027,32.7910625695855,19.4414645469912,86.8874346283377,6.851462765533,616.336755512106,wheat,cereals,loamy soil,clay loam
69.746769899533,42.3637391954424,32.0227211653103,20.2250111606459,71.5071638047926,6.82947162207866,714.986274872817,wheat,cereals,loamy soil,clay loam
60.8659164236219,36.3147340562375,45.9386304216124,21.4831689701351,67.2150949783192,7.10793715999571,497.564156769116,wheat,cereals,loamy soil,clay loam
87.2031301082975,38.2525485507387,39.2898367891861,23.1566867368762,62.3056782887236,7.27162028676994,568.046369531279,wheat,cereals,loamy soil,clay loam
67.8017937666162,41.4707504062794,30.9848745026339,18.5412768656815,66.6650008241876,6.97598724911227,699.851477492513,wheat,cereals,loamy soil,clay loam
96.7330198417414,39.6722646017147,51.6570598683112,24.4771990599548,80.0704168773514,6.74347797644295,608.580106637585,wheat,cereals,loamy soil,clay loam
104.815747815122,43.0258790175594,46.9875466549201,18.7576842700615,70.4976376233606,6.98892230164827,638.288910368508,wheat,cereals,loamy soil,clay loam
79.9880335275643,44.9872399744776,39.9927708754282,21.3058601695038,64.617463671293,7.27605836994086,650.559350727274,wheat,cereals,loamy soil,clay loam
75.6181058946496,49.4914548582647,42.5992723850708,17.0064834083915,87.9367610630567,7.10372145540822,612.49587137614,wheat,cereals,loamy soil,clay loam
71.1527018460834,42.1874535421374,19.7746210124989,21.069381746983,61.748158251357,7.06198533494584,600.670519732508,wheat,cereals,loamy soil,clay loam
86.1652691425297,42.3260784564846,26.2076847490303,20.0734735960029,78.7656788682128,6.90282026954542,659.103154598799,wheat,cereals,loamy soil,clay loam
82.3361474599595,43.5953496250841,43.4477433733112,20.3562933178153,71.4326181883649,7.04095726366596,711.297107353155,wheat,cereals,loamy soil,clay loam
104.597672430118,46.6821229907277,37.7167906753098,23.4240787519521,89.4181291196804,7.16820877798414,673.686078491222,wheat,cereals,loamy soil,clay loam
94.5424260366315,37.0994604699657,47.4900133433074,20.8527242772377,69.7506712991255,6.39032138704114,593.539985503958,wheat,cereals,loamy soil,clay loam
62.062270828304,42.2494013378473,46.4091132182427,19.9801037055967,70.955279967202,7.18357256348808,779.045462020107,wheat,cereals,loamy soil,clay loam
83.0086847524015,28.6999327191113,41.1917924337463,22.4867589529229,80.9053322628316,7.09942159268503,610.553948836119,wheat,cereals,loamy soil,clay loam
62.6242456394851,38.2219437400207,50.5393194622428,20.4136527938954,64.2019103653499,6.7264130996994,598.929162275498,wheat,cereals,loamy soil,clay loam
67.7705429246842,42.4645620431026,35.6006583883334,21.3755588630304,61.7580598767904,6.93483458481957,708.860994404881,wheat,cereals,loamy soil,clay loam
67.3342400614337,40.0435738904601,29.8186628728375,19.7550436155172,85.2113550078622,7.23899343204548,764.701853910968,wheat,cereals,loamy soil,clay loam
70.5359729635563,46.452011210259,34.3181646781765,19.7929707352152,62.0335332493517,7.24766422709949,601.911804374196,wheat,cereals,loamy soil,clay loam
60.7117789210744,52.4770838406598,39.596315209776,21.0594404317246,74.0663781986271,6.92160883211275,499.560408244207,wheat,cereals,loamy soil,clay loam
64.9611144829519,41.5233028560402,32.6142742650878,18.5311604212126,85.4968813511657,6.87525747146885,708.829154214643,wheat,cereals,loamy soil,clay loam
105.801624693213,34.4639195093065,29.6577745924826,20.135496848556,71.9026505308587,6.92055061188143,616.13295925085,wheat,cereals,loamy soil,clay loam
81.5243478193329,48.9275177561831,32.6902761103064,20.727874796838,68.3494565106208,7.06759369354569,711.764899827726,wheat,cereals,loamy soil,clay loam
62.5646449390392,40.0741338911332,44.9524338140521,20.723133790078,64.7934255651692,7.01945442142049,882.107157984343,wheat,cereals,loamy soil,clay loam
77.7302822338669,19.2465282468265,35.2775882200353,19.5391373383517,83.2717188437653,7.32477453853307,638.212294000755,wheat,cereals,loamy soil,clay loam
67.5409131327392,45.5038151618458,40.9323035845254,20.4097044057464,73.4792826452802,7.41470769565149,699.722841191378,wheat,cereals,loamy soil,clay loam
71.9037459828173,51.0640859140825,43.0743028872744,20.4364973252013,72.1855985169635,6.98746173935217,709.545577213994,wheat,cereals,loamy soil,clay loam
63.961505698453,40.9643457113349,40.2304933650288,21.8279704238235,75.8658192523211,7.36848482245242,688.428515712894,wheat,cereals,loamy soil,clay loam
73.7186711787151,36.630884299192,31.4586793702484,19.3769306948022,66.357053986777,6.71390163344772,531.249342288739,wheat,cereals,loamy soil,clay loam
88.7337713562949,37.6247806156547,41.213771742606,18.115424193952,65.5890756096305,7.16754165624426,770.728358221928,wheat,cereals,loamy soil,clay loam
69.0746054250659,38.4755158590584,33.7736679482368,18.1415218660835,77.355748358156,6.54869498194566,660.317602824068,wheat,cereals,loamy soil,clay loam
56.7662656083947,27.2893363610903,46.0196336760626,20.3613671994137,64.2579751336364,6.91354582947791,653.797546526118,wheat,cereals,loamy soil,clay loam
93.0959336828202,49.2450020424118,38.3456161217594,24.1631640361781,65.6057523060629,6.89759825428401,645.908042945358,wheat,cereals,loamy soil,clay loam
94.5022605627297,37.4607557223366,46.5581608280871,16.2504479295365,67.833452504134,7.01592164230165,547.937087974483,wheat,cereals,loamy soil,clay loam
82.0629360711427,50.1595705258887,44.1812591707791,18.7598444615762,68.0908084249394,7.32388353250597,727.148547259383,wheat,cereals,loamy soil,clay loam
105.413745208389,45.020305456413,46.6593143222315,18.2795760257651,88.3064430662431,6.7374965201151,645.938299649637,wheat,cereals,loamy soil,clay loam
59.5548744688958,47.7170723008252,32.4819778831586,19.4326398410691,78.7736290741137,7.1679159976157,716.377933359084,wheat,cereals,loamy soil,clay loam
82.957645255106,42.6328203782881,46.7902804735671,22.4917907531268,76.1509366860554,7.13988495790837,635.960847348735,wheat,cereals,loamy soil,clay loam
75.9891176652203,37.8404752216701,39.5861549621548,22.0276099508933,71.8457441271871,6.54296931285311,498.582023326092,wheat,cereals,loamy soil,clay loam
94.261285997864,36.3688522307237,41.7921241279086,20.0094851482154,75.533146113365,7.14253858948914,717.911051896917,wheat,cereals,loamy soil,clay loam
97.7297243291889,36.9625642802194,37.3314349746114,18.9912941059433,78.5663857520831,7.23011756478755,774.112886227796,wheat,cereals,loamy soil,clay loam
64.8839255967881,40.196959222167,48.9325188366902,16.4783862206683,66.7821040328525,6.68209755762613,710.465124063868,wheat,cereals,loamy soil,clay loam
76.1440519648745,35.5862975461104,45.5077293114173,18.6897113795349,74.5084148350288,7.12024506005522,499.743971583678,wheat,cereals,loamy soil,clay loam
86.2094467665438,40.2733792762945,35.7795602899432,19.0526308506996,67.7527057804102,6.64674862961006,685.062748214968,wheat,cereals,loamy soil,clay loam
96.7914821591283,31.5259333347969,30.2337611245223,26.2601621841095,70.8913357611374,6.97326964801242,499.826438008831,wheat,cereals,loamy soil,clay loam
70.8215903603952,39.858071884844,42.1381202802982,20.7525677702128,73.4341978684475,6.99653926897815,456.039441300072,wheat,cereals,loamy soil,clay loam
79.1104262974242,28.7749828215036,33.0048770326679,20.1763164783865,87.2854047604073,6.99587111743431,693.869789772116,wheat,cereals,loamy soil,clay loam
84.7718821254285,43.8562118945919,42.3690191880299,19.2842285418433,61.5323506331881,6.57910953818414,654.743762465627,wheat,cereals,loamy soil,clay loam
97.2228858218585,35.3626028056946,35.9589899707303,24.0196409683464,61.377551279466,7.39994743670386,752.839047940586,wheat,cereals,loamy soil,clay loam
91.8808072706794,41.7955518822862,35.8143473990402,18.8833744004048,87.4250265533343,7.24101208936509,742.721243575321,wheat,cereals,loamy soil,clay loam
95.3011471814969,30.1507271778748,44.5178292767247,23.3195027881704,82.0866245482673,7.06853797109006,654.694749369908,wheat,cereals,loamy soil,clay loam
75.7741174344437,39.9653426489277,33.0609319337879,19.8188638186,64.6746049095715,7.19864092930223,541.479113498538,wheat,cereals,loamy soil,clay loam
80.9921762351186,40.1847183825772,36.3734762858665,20.6938088506793,89.5679409147843,6.79069187211291,729.759560072136,wheat,cereals,loamy soil,clay loam
72.1549825315958,35.5742258401652,49.2820390865473,17.6288327726986,72.8917210976453,6.72203281706033,567.219432371178,wheat,cereals,loamy soil,clay loam
81.7290555575976,32.9929578742119,33.9855906717031,17.3717316238783,60.2338880337534,7.47410533424103,677.647810245188,wheat,cereals,loamy soil,clay loam
77.0499139212845,44.4543834057868,40.49949094813,20.1237110612958,88.8409361646536,6.70779130639044,571.925326815149,wheat,cereals,loamy soil,clay loam
104.091485730121,26.6798229638709,47.4136547700937,22.394009272405,63.4994880427523,6.71750553678539,684.872381538377,wheat,cereals,loamy soil,clay loam
89.9003345179575,46.8862741195969,43.7919832895028,19.5884431233254,69.9267507298078,7.28613747237099,710.896666548565,wheat,cereals,loamy soil,clay loam
100.649898511634,41.660753189415,38.7796942597748,23.8535322754149,85.9655721363511,6.7817438925938,480.087373624619,wheat,cereals,loamy soil,clay loam
65.5462468688706,40.7800422211897,26.4473402670864,20.3835965707163,67.6999665983967,6.54787261608098,724.753111717559,wheat,cereals,loamy soil,clay loam
76.355491680742,47.1964086702159,41.8907578477145,19.8891193362231,70.2458089292579,6.98609071506355,657.774525835393,wheat,cereals,loamy soil,clay loam
,,,,,,,nan,cereals,unknown,unknown
68.0550760502583,54.4288812774615,50.8394059367473,24.6941123822858,74.3794181440156,6.3779818971373,636.779422259546,maize,cereals,sandy loam,loamy soil
79.2222444607931,57.9453157683005,45.6148897291069,24.392693071466,62.4015079575894,6.39128478423408,714.141967871826,maize,cereals,sandy loam,loamy soil
76.4987776226369,64.6612350102338,47.6080556832515,21.3451465603735,62.9077530641015,6.03866127164361,689.719995863721,maize,cereals,sandy loam,loamy soil
80.3353825009854,68.0323013885089,42.0517900861291,24.8148580875204,87.8675478166773,6.8939988180744,681.62873687294,maize,cereals,sandy loam,loamy soil
80.0781476605724,64.1078206558014,41.555665860594,24.047466327558,71.7082666926938,6.58068129810636,870.466275730273,maize,cereals,sandy loam,loamy soil
88.8046630041108,45.0334261215679,43.6311914887432,22.8146461979204,68.5922528120001,6.74721902756775,776.020810306037,maize,cereals,sandy loam,loamy soil
82.7059097694646,44.9656951924987,46.6770659398735,22.3186095390952,76.808425472001,6.71172598584516,790.041953886985,maize,cereals,sandy loam,loamy soil
82.0762924953199,65.0849410456105,45.402759044811,25.8357338412435,84.808114551458,6.23379532995213,779.587112110389,maize,cereals,sandy loam,loamy soil
75.4775585787196,56.6643140478352,40.8076544471358,21.7366186564659,78.033067456477,6.3555250918506,837.848143763535,maize,cereals,sandy loam,loamy soil
80.0806917398082,59.7204052797207,44.5246622813535,24.3837349193931,70.2484135392584,6.36486767373068,603.550856320508,maize,cereals,sandy loam,loamy soil
80.8442039961623,66.3031432132837,52.8899088668634,21.4257296473503,66.9094282113881,6.27144758600587,921.170719776988,maize,cereals,sandy loam,loamy soil
75.614150551567,57.930088984439,39.7840336793064,24.8570450138615,64.4518427327285,6.25334405336703,705.198468851766,maize,cereals,sandy loam,loamy soil
63.8056015832101,60.5796886007457,45.2255716318615,22.1395286839504,83.6324235476629,6.63201554951091,807.228192822804,maize,cereals,sandy loam,loamy soil
102.731560250333,65.9922299080649,38.2230816692832,24.5186997945119,69.7366504272075,6.35185666775809,815.016773480314,maize,cereals,sandy loam,loamy soil
90.5776799989572,64.1816081406063,40.9890429010916,22.5727993802265,66.4016073816871,6.19957602744557,673.036142157383,maize,cereals,sandy loam,loamy soil
76.3568265711305,56.0269578703446,41.0404554624419,23.9361276773207,75.1211822447457,5.94975962214754,689.518384061878,maize,cereals,sandy loam,loamy soil
82.7401403659489,62.6941047399101,45.3221797222914,26.3137652079287,77.7437829399705,6.21118900583869,950.679029507414,maize,cereals,sandy loam,loamy soil
96.0746617750235,58.5564711546174,46.622699039279,26.3634323270454,70.9634285006287,6.30334004392907,787.426949689827,maize,cereals,sandy loam,loamy soil
86.8238373037883,61.4675957225972,49.4512528063863,23.1784298355668,84.1144823890888,6.45712507988897,724.819847743441,maize,cereals,sandy loam,loamy soil
75.2748006517895,71.6249104674408,52.5204370133741,26.5172505412901,64.5368813019372,6.36651819128563,791.279327678034,maize,cereals,sandy loam,loamy soil
80.2776728010714,52.0606492791529,41.2802346170914,24.5416181138863,82.6685781063726,6.72938446452687,775.758674454985,maize,cereals,sandy loam,loamy soil
72.9635742571686,57.7427821764342,46.3433072904293,27.5777382705082,71.6006450473246,6.17369697443428,752.894893527479,maize,cereals,sandy loam,loamy soil
78.9943837228895,59.6599228793087,48.20652887513,24.0135894684876,83.8599238864598,6.04870084610912,775.637950127971,maize,cereals,sandy loam,loamy soil
74.6753382282292,67.5878463663484,42.7344736856532,22.8449194453231,74.5986572070066,6.53025101572082,784.926863857793,maize,cereals,sandy loam,loamy soil
63.0498731179295,50.625498758218,35.3808325210528,23.1975595242299,82.8415465585317,6.44166310363108,733.057828927861,maize,cereals,sandy loam,loamy soil
71.8152640461021,75.7235952008825,43.1049385978966,21.8960126125471,69.0060167294289,6.68053136872438,742.262198133159,maize,cereals,sandy loam,loamy soil
70.0885007506801,46.081894066286,52.3613592335457,26.6327211273128,77.7166680123101,6.29336024297528,693.722118369136,maize,cereals,sandy loam,loamy soil
83.4792670348686,55.7456937044351,49.9931058147379,25.1453335408586,79.601952162879,6.39586088749627,727.315452472689,maize,cereals,sandy loam,loamy soil
67.0774590727871,60.4813223822752,46.2634901045214,23.2999874099698,82.4335102564612,6.90218199083781,717.787244905489,maize,cereals,sandy loam,loamy soil
70.1194244229296,54.3531765556334,42.6464700374623,22.1291565392154,88.2709453972656,6.90105908108386,794.476174028491,maize,cereals,sandy loam,loamy soil
76.2059725888096,56.669899841581,44.9630649128856,26.3402209036159,86.8545637593723,6.1208541340339,767.441861026407,maize,cereals,sandy loam,loamy soil
86.8027806951723,64.2017546142623,41.4422757924892,26.7473829810837,64.5388138708617,6.05438744844591,740.01713349007,maize,cereals,sandy loam,loamy soil
90.0895561115425,59.7907310944842,42.4451577797084,28.4700708542477,63.5683177374014,6.79053813651358,644.733381537095,maize,cereals,sandy loam,loamy soil
71.8574352804709,58.4198454191968,44.070301805951,24.1138760195278,65.8874651698618,5.70080509766189,733.809732300816,maize,cereals,sandy loam,loamy soil
87.2328322393218,57.1435327443558,46.5336573278308,24.4304660463718,73.3602327203301,6.29727376598147,757.167784869079,maize,cereals,sandy loam,loamy soil
86.1611065588988,63.1014096683722,45.588474118225,23.6560346003844,75.78828605086,6.62789030438782,688.484166853098,maize,cereals,sandy loam,loamy soil
76.8163552404697,60.1353085615085,49.4613835883801,22.8951068626746,76.6627126026632,6.61735985123564,779.113403980024,maize,cereals,sandy loam,loamy soil
74.7663728841498,54.4497914159949,47.6037836809358,23.3284766441415,75.2287618627655,6.30870648677966,857.933620171306,maize,cereals,sandy loam,loamy soil
84.5460910869495,65.2786432911108,42.5590923012713,21.3841418648221,81.3038471958923,6.25501134881853,723.129733806849,maize,cereals,sandy loam,loamy soil
84.5109268613099,62.4116176115164,44.6691137387266,22.1802426065315,78.2152566098702,6.83315469490024,977.294301240608,maize,cereals,sandy loam,loamy soil
80.7317173732891,54.8685077094611,42.5070732418388,23.3884561991532,69.1934668827837,6.75540803151291,840.949618990314,maize,cereals,sandy loam,loamy soil
80.5933139218673,54.0044199493826,48.38236682329,21.1150455189434,76.4835448337252,6.03922700824442,784.272561937738,maize,cereals,sandy loam,loamy soil
87.7455828808031,60.8057477840182,44.3485360364615,25.8431128261689,84.3534156979747,6.27007486924558,777.040649981553,maize,cereals,sandy loam,loamy soil
77.5091724152937,68.2893489476656,39.2221221230476,23.8268544375951,75.3452025703979,6.59414017352212,821.636934446977,maize,cereals,sandy loam,loamy soil
79.5469174255678,62.9093911169206,45.6806582287136,23.3163319255603,85.3199909228099,6.53229016901751,904.832097599175,maize,cereals,sandy loam,loamy soil
86.7445477514587,65.2315672478027,48.5176738497851,27.163438819449,76.4267775833365,6.55533562827373,799.187842985792,maize,cereals,sandy loam,loamy soil
